id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo,fecha,hora,revisar_edad,revisar_capacidad_pago,fecha_consulta,sucursal
152636,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2298,Canasta 4,2024-02-19,16:20,False,False,2023-09-04 17:27:47,CHIMALHUACAN 2
152636,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2298,Canasta 4,2024-02-19,16:20,False,False,2023-09-04 17:27:47,CHIMALHUACAN 2
152636,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2298,Canasta 4,2024-02-19,16:20,False,False,2023-09-04 17:27:47,CHIMALHUACAN 2
152636,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2298,Canasta 4,2024-02-19,16:20,False,False,2023-09-04 17:27:47,CHIMALHUACAN 2
152384,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 250.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6221,Canasta 8,2024-02-19,16:20,False,False,,
152385,"No existe un intervalo factible, se rechaza el crédito
El pago mínimo necesario para tener una rentabilidad del 40% es de: 397.73",0,0,0,0.2246,Canasta 4,2024-02-19,16:20,False,False,,
152474,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -27.85%) y se tiene capacidad hasta 250.0
La rentabilidad máx alcanzada es de 37.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3411,Canasta 6,2024-02-19,16:20,False,False,,
152536,"No existe un intervalo factible, se rechaza el crédito
El pago mínimo necesario para tener una rentabilidad del 40% es de: 390.97",0,0,0,0.0,Canasta 1,2024-02-19,16:20,False,False,,
154888,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 250.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6233,Canasta 8,2024-02-19,16:20,False,False,2023-06-09 15:31:36,CARDENAS
154976,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 250.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6614,Canasta 9,2024-02-19,16:20,False,False,,
160382,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2168,Canasta 4,2024-02-19,16:20,False,False,2023-11-10 16:48:20,CHIMALHUACAN 2
160382,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2168,Canasta 4,2024-02-19,16:20,False,False,2023-11-10 16:48:20,CHIMALHUACAN 2
160382,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2168,Canasta 4,2024-02-19,16:20,False,False,2023-11-10 16:48:20,CHIMALHUACAN 2
154879,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -27.85%) y se tiene capacidad hasta 400.0
La rentabilidad máx alcanzada es de 37.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4136,Canasta 6,2024-02-19,16:20,False,False,2023-09-26 16:12:28,TEXCOCO
155408,"No existe un intervalo factible, se rechaza el crédito
El pago mínimo necesario para tener una rentabilidad del 40% es de: 401.13",0,0,0,0.2974,Canasta 5,2024-02-19,16:20,False,False,2023-06-15 20:20:28,TONALA
159497,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1080.4
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7753,Canasta 9,2024-02-19,16:20,False,False,2023-07-26 20:41:31,IZTAPALAPA
153065,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 742.8
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7005,Canasta 9,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 55.43% y pagando 813.20
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
153306,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3394,Canasta 5,2024-02-19,16:20,False,False,,
154320,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 1160.4
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5587,Canasta 8,2024-02-19,16:20,False,False,,
154328,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.5134,Canasta 7,2024-02-19,16:20,False,False,,
154328,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.5134,Canasta 7,2024-02-19,16:20,False,False,,
154328,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.5134,Canasta 7,2024-02-19,16:20,False,False,,
154335,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 970.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7541,Canasta 9,2024-02-19,16:20,False,False,,
154806,"Tasa anual sugerida es de 137% con rentabilidad: 47.04% y pagando 399.77
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,137,0.0937,Canasta 2,2024-02-19,16:20,False,False,2023-06-08 15:38:51,CHALCO
154810,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1018,Canasta 2,2024-02-19,16:20,False,False,2023-06-08 16:30:37,CHALCO
154810,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1018,Canasta 2,2024-02-19,16:20,False,False,2023-06-08 16:30:37,CHALCO
154811,"No existe un intervalo factible, se rechaza el crédito
El pago mínimo necesario para tener una rentabilidad del 40% es de: 401.13",0,0,0,0.2982,Canasta 5,2024-02-19,16:20,True,False,2023-06-08 16:54:54,TONALA
154835,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 880.4
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5256,Canasta 8,2024-02-19,16:20,False,False,,
154924,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1320.4
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7684,Canasta 9,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 57.33% y pagando 813.20
Tasa anual mínima posible es de 110% con rentabilidad: 40.19% y pagando 759.27",10000,110,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 56.04% y pagando 731.88
Tasa anual mínima posible es de 110% con rentabilidad: 40.15% y pagando 686.92",9000,110,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
154926,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2232,Canasta 4,2024-02-19,16:20,False,False,,
152210,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3024,Canasta 5,2024-02-19,16:20,False,False,2023-09-04 17:28:12,CHIMALHUACAN 2
152210,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3024,Canasta 5,2024-02-19,16:20,False,False,2023-09-04 17:28:12,CHIMALHUACAN 2
152212,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3808,Canasta 6,2024-02-19,16:20,False,False,2023-09-04 17:28:33,CHIMALHUACAN 2
152212,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3808,Canasta 6,2024-02-19,16:20,False,False,2023-09-04 17:28:33,CHIMALHUACAN 2
152212,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3808,Canasta 6,2024-02-19,16:20,False,False,2023-09-04 17:28:33,CHIMALHUACAN 2
152212,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3808,Canasta 6,2024-02-19,16:20,False,False,2023-09-04 17:28:33,CHIMALHUACAN 2
152212,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3808,Canasta 6,2024-02-19,16:20,False,False,2023-09-04 17:28:33,CHIMALHUACAN 2
145969,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.4294,Canasta 7,2024-02-19,16:20,False,False,2023-09-29 16:32:12,FORTIN
145969,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.4294,Canasta 7,2024-02-19,16:20,False,False,2023-09-29 16:32:12,FORTIN
145969,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.4294,Canasta 7,2024-02-19,16:20,False,False,2023-09-29 16:32:12,FORTIN
155265,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1040.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6952,Canasta 9,2024-02-19,16:20,False,False,2024-01-29 16:36:49,ORIZABA
156151,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 620.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5929,Canasta 8,2024-02-19,16:20,False,False,2023-10-06 17:56:44,IZTAPALAPA
156365,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1620.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.8004,Canasta 9,2024-02-19,16:20,False,False,2024-01-25 17:59:22,IZTAPALAPA
156366,"Tasa anual sugerida es de 137% con rentabilidad: 51.93% y pagando 799.53
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,137,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156366,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156366,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156366,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156366,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156366,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.301,Canasta 5,2024-02-19,16:20,False,False,2023-06-27 20:10:48,IZTAPALAPA
156458,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 580.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7262,Canasta 9,2024-02-19,16:20,False,False,2023-10-06 17:58:37,IZTAPALAPA
156460,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 996.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5494,Canasta 8,2024-02-19,16:20,False,False,2024-01-25 17:59:59,IZTAPALAPA
152641,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2427,Canasta 4,2024-02-19,16:20,False,False,2023-12-13 17:56:49,NEZAHUALCOYOTL 2
152641,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2427,Canasta 4,2024-02-19,16:20,False,False,2023-12-13 17:56:49,NEZAHUALCOYOTL 2
152641,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2427,Canasta 4,2024-02-19,16:20,False,False,2023-12-13 17:56:49,NEZAHUALCOYOTL 2
152641,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2427,Canasta 4,2024-02-19,16:20,False,False,2023-12-13 17:56:49,NEZAHUALCOYOTL 2
159173,"Tasa anual sugerida es de 105% con rentabilidad: 43.99% y pagando 679.77
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,105,0.1281,Canasta 2,2024-02-19,16:20,False,False,2023-07-24 17:25:48,IXTAPALUCA
159173,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1281,Canasta 2,2024-02-19,16:20,False,False,2023-07-24 17:25:48,IXTAPALUCA
159173,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1281,Canasta 2,2024-02-19,16:20,False,False,2023-07-24 17:25:48,IXTAPALUCA
159173,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1281,Canasta 2,2024-02-19,16:20,False,False,2023-07-24 17:25:48,IXTAPALUCA
